ID_OFERTA,NUM_RESERVAS,ID_HOSTAL,ID_HOTEL,ID_VIVIENDAU,ID_PERSONA,VIGENTE
5570,0,,,10131,,F
5571,0,,10019,,,F
5572,0,,10034,,,T
5573,0,45388,,,,T
5574,0,45413,,,,F
5575,0,,,10013,,T
5576,0,45357,,,,T
5577,0,45365,,,,T
5578,0,45392,,,,T
5579,0,45387,,,,F
5580,0,45375,,,,T
5581,0,,,,20033,F
5582,0,45404,,,,T
5583,0,45362,,,,T
5584,0,45399,,,,F
5585,0,,,10146,,F
5586,0,45415,,,,F
5587,0,45414,,,,F
5588,0,45346,,,,T
5589,0,45362,,,,F
5590,0,45343,,,,T
5591,0,,10026,,,F
5592,0,45363,,,,T
5593,0,45365,,,,T
5594,0,45397,,,,F
5595,0,,10012,,,T
5596,0,45352,,,,F
5597,0,45411,,,,F
5598,0,,,10086,,T
5599,0,,,10317,,F
5600,0,45349,,,,F
5601,0,45417,,,,F
5602,0,,,10016,,F
5603,0,,,10338,,F
5604,0,45356,,,,T
5605,0,,10021,,,F
5606,0,45381,,,,T
5607,0,,,10304,,F
5608,0,,10038,,,T
5609,0,,10035,,,T
5610,0,,10044,,,T
5611,0,,,,20130,T
5612,0,,10003,,,F
5613,0,45421,,,,F
5614,0,45413,,,,T
5615,0,,,,20213,T
5616,0,45414,,,,F
5617,0,,10032,,,F
5618,0,,,,20256,F
5619,0,45422,,,,T
5620,0,45412,,,,F
5621,0,,10051,,,F
5622,0,45369,,,,F
5623,0,,10001,,,T
5624,0,45411,,,,F
5625,0,,10053,,,T
5626,0,,10039,,,T
5627,0,45368,,,,T
5628,0,45351,,,,T
5629,0,45404,,,,T
5630,0,,10016,,,T
5631,0,,,10322,,T
5632,0,,10042,,,F
5633,0,,,10365,,T
5634,0,45398,,,,T
5635,0,45401,,,,T
5636,0,,10008,,,F
5637,0,45409,,,,F
5638,0,,10057,,,T
5639,0,45380,,,,T
5640,0,45365,,,,F
5641,0,,10035,,,T
5642,0,45416,,,,T
5643,0,45422,,,,F
5644,0,45381,,,,F
5645,0,,,,20160,T
5646,0,,,,20277,T
5647,0,45402,,,,T
5648,0,,,,20149,F
5649,0,45388,,,,F
5650,0,45383,,,,T
5651,0,,,,20042,T
5652,0,45389,,,,F
5653,0,,,10056,,F
5654,0,45415,,,,F
5655,0,,,,20159,T
5656,0,45352,,,,T
5657,0,,10031,,,F
5658,0,,,10196,,F
5659,0,45414,,,,T
5660,0,45412,,,,F
5661,0,45365,,,,F
5662,0,45403,,,,T
5663,0,45379,,,,T
5664,0,,,,20059,T
5665,0,45354,,,,F
5666,0,45400,,,,T
5667,0,45350,,,,F
5668,0,45350,,,,T
5669,0,,10060,,,T
5670,0,,,10301,,T
5671,0,,,,20203,F
5672,0,,,10165,,F
5673,0,,,,20297,F
5674,0,45395,,,,F
5675,0,,10043,,,T
5676,0,45391,,,,F
5677,0,45348,,,,T
5678,0,,10002,,,T
5679,0,45364,,,,F
5680,0,45392,,,,F
5681,0,,10060,,,T
5682,0,45392,,,,T
5683,0,45382,,,,T
5684,0,,,,20089,T
5685,0,45368,,,,F
5686,0,45390,,,,T
5687,0,,10007,,,F
5688,0,45384,,,,F
5689,0,,,10326,,T
5690,0,45368,,,,T
5691,0,,,,20202,F
5692,0,,,,20291,F
5693,0,45346,,,,F
5694,0,,,10359,,T
5695,0,,10035,,,F
5696,0,,,10145,,F
5697,0,,,,20036,F
5698,0,45400,,,,F
5699,0,45417,,,,T
5700,0,,,,20250,F
5701,0,,10017,,,T
5702,0,,10028,,,T
5703,0,,,10011,,T
5704,0,45405,,,,F
5705,0,45361,,,,F
5706,0,,,,20055,T
5707,0,45351,,,,T
5708,0,45406,,,,T
5709,0,,10008,,,F
5710,0,,,,20257,T
5711,0,,10034,,,F
5712,0,,,10353,,T
5713,0,45390,,,,F
5714,0,,,,20027,F
5715,0,45390,,,,T
5716,0,45390,,,,F
5717,0,45397,,,,T
5718,0,45410,,,,F
5719,0,,10029,,,T
5720,0,,,10363,,T
5721,0,,10032,,,T
5722,0,45355,,,,T
5723,0,45406,,,,T
5724,0,45402,,,,F
5725,0,,,10117,,T
5726,0,45357,,,,T
5727,0,45421,,,,T
5728,0,,,10227,,T
5729,0,,10042,,,T
5730,0,,10017,,,F
5731,0,,10052,,,T
5732,0,45390,,,,F
5733,0,,10040,,,F
5734,0,,,,20298,T
5735,0,45369,,,,F
5736,0,,,10153,,F
5737,0,45406,,,,F
5738,0,45355,,,,F
5739,0,,,10216,,F
5740,0,,,10015,,T
5741,0,45362,,,,F
5742,0,,10043,,,T
5743,0,,,10250,,F
5744,0,45375,,,,F
5745,0,45417,,,,F
5746,0,45349,,,,T
5747,0,45416,,,,T
5748,0,45422,,,,T
5749,0,,,,20210,T
5750,0,,,,20169,T
5751,0,45415,,,,F
5752,0,,,,20216,T
5753,0,45392,,,,F
5754,0,45348,,,,T
5755,0,,10042,,,T
5756,0,,10022,,,F
5757,0,,,,20083,F
5758,0,45383,,,,T
5759,0,,10006,,,T
5760,0,,10025,,,F
5761,0,45349,,,,T
5762,0,,10031,,,F
5763,0,45387,,,,T
5764,0,,,,20167,T
5765,0,45367,,,,T
5766,0,,,10085,,T
5767,0,,10006,,,F
5768,0,45413,,,,F
5769,0,,10016,,,F
5770,0,45343,,,,T
5771,0,45398,,,,F
5772,0,,10039,,,F
5773,0,,10040,,,F
5774,0,,10028,,,T
5775,0,,,,20042,F
5776,0,45383,,,,F
5777,0,,,,20000,F
5778,0,45402,,,,T
5779,0,45385,,,,F
5780,0,,10009,,,T
5781,0,,10018,,,F
5782,0,45409,,,,F
5783,0,45413,,,,F
5784,0,,10040,,,T
5785,0,45376,,,,F
5786,0,45414,,,,F
5787,0,45412,,,,F
5788,0,,10028,,,F
5789,0,45400,,,,T
5790,0,,,10080,,T
5791,0,,10060,,,F
5792,0,,10029,,,F
5793,0,45402,,,,T
5794,0,45349,,,,F
5795,0,,,,20154,T
5796,0,45379,,,,T
5797,0,45403,,,,F
5798,0,,10013,,,T
5799,0,45345,,,,F
5800,0,45355,,,,F
5801,0,45363,,,,T
5802,0,,,10370,,F
5803,0,45401,,,,F
5804,0,45389,,,,F
5805,0,45369,,,,F
5806,0,,10020,,,T
5807,0,,,10359,,T
5808,0,,10048,,,F
5809,0,,10057,,,F
5810,0,45420,,,,T
5811,0,45381,,,,T
5812,0,,10011,,,F
5813,0,,10027,,,T
5814,0,45411,,,,T
5815,0,,10059,,,T
5816,0,,10013,,,T
5817,0,45398,,,,T
5818,0,45413,,,,T
5819,0,,10019,,,F
5820,0,45356,,,,F
5821,0,45421,,,,F
5822,0,45375,,,,T
5823,0,45373,,,,F
5824,0,45344,,,,F
5825,0,,,10056,,T
5826,0,45383,,,,F
5827,0,45375,,,,F
5828,0,45397,,,,F
5829,0,45416,,,,F
5830,0,45401,,,,T
5831,0,45414,,,,T
5832,0,45389,,,,F
5833,0,45347,,,,F
5834,0,,,10141,,F
5835,0,45373,,,,F
5836,0,45413,,,,F
5837,0,,10007,,,F
5838,0,,,,20262,T
5839,0,45380,,,,F
5840,0,45408,,,,T
5841,0,,,10280,,F
5842,0,45374,,,,T
5843,0,,,,20210,F
5844,0,45362,,,,T
5845,0,45382,,,,T
5846,0,45410,,,,F
5847,0,,,,20055,F
5848,0,,,10242,,T
5849,0,45413,,,,T
5850,0,,,,20068,T
5851,0,45417,,,,T
5852,0,45397,,,,F
5853,0,45369,,,,F
5854,0,45414,,,,T
5855,0,,10008,,,T
5856,0,,10054,,,F
5857,0,,,10214,,T
5858,0,,,,20151,F
5859,0,,,10279,,F
5860,0,,,,20158,F
5861,0,45393,,,,F
5862,0,45344,,,,T
5863,0,,10056,,,F
5864,0,,10015,,,T
5865,0,45382,,,,F
5866,0,,,,20035,T
5867,0,45350,,,,T
5868,0,45414,,,,T
5869,0,45415,,,,F
5870,0,,,10144,,F
5871,0,,,10197,,T
5872,0,45384,,,,T
5873,0,45371,,,,F
5874,0,45412,,,,T
5875,0,45421,,,,F
5876,0,45393,,,,F
5877,0,,10028,,,T
5878,0,45346,,,,F
5879,0,45421,,,,T
5880,0,,,,20086,F
5881,0,,,10239,,F
5882,0,45419,,,,F
5883,0,45409,,,,T
5884,0,,,10193,,F
5885,0,,10035,,,T
5886,0,45407,,,,T
5887,0,45416,,,,F
5888,0,45368,,,,F
5889,0,,10054,,,T
5890,0,,,,20155,T
5891,0,,10007,,,T
5892,0,45404,,,,F
5893,0,45356,,,,T
5894,0,45354,,,,F
5895,0,45413,,,,F
5896,0,,,,20224,F
5897,0,,10047,,,F
5898,0,,10013,,,F
5899,0,45386,,,,F
5900,0,,,,20100,T
5901,0,,,10014,,F
5902,0,45393,,,,F
5903,0,45390,,,,T
5904,0,45372,,,,T
5905,0,45405,,,,T
5906,0,45378,,,,T
5907,0,45345,,,,F
5908,0,,,10056,,T
5909,0,45375,,,,F
5910,0,45399,,,,T
5911,0,45415,,,,F
5912,0,45421,,,,F
5913,0,45407,,,,T
5914,0,45387,,,,T
5915,0,45421,,,,F
5916,0,,,10175,,F
5917,0,45402,,,,F
5918,0,,10059,,,T
5919,0,,,,20294,F
5920,0,45385,,,,F
5921,0,,10050,,,F
5922,0,,10029,,,T
5923,0,,10006,,,T
5924,0,,10018,,,T
5925,0,45419,,,,F
5926,0,45370,,,,T
5927,0,,,10338,,F
5928,0,45411,,,,F
5929,0,,,,20267,F
5930,0,45361,,,,F
5931,0,,,10384,,T
5932,0,45362,,,,T
5933,0,,,10166,,F
5934,0,45412,,,,T
5935,0,,10042,,,T
5936,0,,10036,,,F
5937,0,,10060,,,F
5938,0,,,,20203,F
5939,0,45391,,,,T
5940,0,,10008,,,F
5941,0,,,10235,,T
5942,0,45380,,,,F
5943,0,45358,,,,F
5944,0,45421,,,,T
5945,0,45378,,,,F
5946,0,,,,20224,T
5947,0,45408,,,,F
5948,0,45373,,,,F
5949,0,,10009,,,T
5950,0,45366,,,,T
5951,0,,,10110,,T
5952,0,45389,,,,T
5953,0,45378,,,,F
5954,0,45370,,,,F
5955,0,,10011,,,F
5956,0,45361,,,,T
5957,0,,10018,,,T
5958,0,45414,,,,F
5959,0,,10022,,,F
5960,0,,,,20013,T
5961,0,45404,,,,F
5962,0,,10036,,,F
5963,0,45389,,,,F
5964,0,45349,,,,F
5965,0,,,,20260,T
5966,0,45379,,,,T
5967,0,45385,,,,T
5968,0,45357,,,,T
5969,0,45349,,,,T
5970,0,45416,,,,F
5971,0,,,,20127,F
5972,0,45391,,,,T
5973,0,,,10115,,F
5974,0,45343,,,,T
5975,0,45367,,,,F
5976,0,45371,,,,T
5977,0,45422,,,,T
5978,0,45397,,,,F
5979,0,45391,,,,F
5980,0,,10015,,,T
5981,0,,,10180,,T
5982,0,,10019,,,F
5983,0,45417,,,,F
5984,0,,10002,,,T
5985,0,45378,,,,T
5986,0,,,10385,,T
5987,0,,,,20129,F
5988,0,45369,,,,F
5989,0,45400,,,,F
5990,0,,10044,,,T
5991,0,45414,,,,T
5992,0,,,,20152,F
5993,0,45364,,,,F
5994,0,,10008,,,T
5995,0,,,,20087,T
5996,0,,10028,,,T
5997,0,,,,20119,T
5998,0,45361,,,,T
5999,0,45345,,,,T
6000,0,45361,,,,F
6001,0,45348,,,,F
6002,0,,10053,,,T
6003,0,,10055,,,F
6004,0,45420,,,,T
6005,0,45376,,,,T
6006,0,45418,,,,T
6007,0,,,10279,,T
6008,0,,10047,,,T
6009,0,,10022,,,T
6010,0,,,,20203,F
6011,0,,10059,,,F
6012,0,,10011,,,T
6013,0,,10043,,,F
6014,0,,10038,,,F
6015,0,,,,20051,T
6016,0,45358,,,,T
6017,0,,,10002,,T
6018,0,45418,,,,T
6019,0,45373,,,,F
6020,0,45365,,,,F
6021,0,45375,,,,T
6022,0,45357,,,,F
6023,0,,,10140,,T
6024,0,,,10020,,F
6025,0,45364,,,,T
6026,0,,10046,,,F
6027,0,45415,,,,T
6028,0,45352,,,,T
6029,0,,,10077,,F
6030,0,45396,,,,F
6031,0,,,,20118,F
6032,0,45362,,,,T
6033,0,45407,,,,T
6034,0,45391,,,,T
6035,0,45363,,,,F
6036,0,45343,,,,F
6037,0,45382,,,,T
6038,0,45354,,,,T
6039,0,,,10150,,F
6040,0,45344,,,,F
6041,0,,10037,,,T
6042,0,45412,,,,T
6043,0,,,10058,,T
6044,0,45392,,,,F
6045,0,45418,,,,T
6046,0,45362,,,,F
6047,0,45405,,,,T
6048,0,,,10197,,F
6049,0,45373,,,,F
6050,0,45375,,,,F
6051,0,,,,20134,T
6052,0,45351,,,,F
6053,0,45401,,,,F
6054,0,,10030,,,T
6055,0,45377,,,,F
6056,0,45421,,,,T
6057,0,45392,,,,F
6058,0,45399,,,,F
6059,0,,,10113,,T
6060,0,,,,20284,F
6061,0,45358,,,,T
6062,0,,10011,,,T
6063,0,,10051,,,F
6064,0,,,10302,,T
6065,0,45402,,,,T
6066,0,,10005,,,T
6067,0,45348,,,,F
6068,0,45403,,,,T
6069,0,45371,,,,F
6070,0,,,10068,,F
6071,0,,10018,,,T
6072,0,45360,,,,F
6073,0,,,,20234,T
6074,0,,,10235,,T
6075,0,45386,,,,T
6076,0,,,,20044,T
6077,0,,10042,,,F
6078,0,,,10319,,F
6079,0,45421,,,,F
6080,0,,,10109,,T
6081,0,45376,,,,T
6082,0,45378,,,,F
6083,0,,,10082,,F
6084,0,,,,20192,T
6085,0,45357,,,,F
6086,0,,,,20057,F
6087,0,45359,,,,T
6088,0,,,,20027,T
6089,0,,10044,,,T
6090,0,,10022,,,T
6091,0,45400,,,,F
6092,0,,10052,,,F
6093,0,45387,,,,T
6094,0,,,10374,,F
6095,0,45361,,,,F
6096,0,,10051,,,T
6097,0,45354,,,,T
6098,0,,10026,,,T
6099,0,45363,,,,F
6100,0,45365,,,,T
6101,0,,10043,,,T
6102,0,45400,,,,F
6103,0,45365,,,,T
6104,0,45358,,,,T
6105,0,,10011,,,T
6106,0,,,10106,,F
6107,0,45376,,,,T
6108,0,45411,,,,T
6109,0,45353,,,,T
6110,0,,,10128,,F
6111,0,,10020,,,T
6112,0,,10038,,,F
6113,0,45346,,,,T
6114,0,45416,,,,F
6115,0,,10017,,,F
6116,0,45380,,,,T
6117,0,,10003,,,T
6118,0,45356,,,,T
6119,0,,,10147,,T
6120,0,,10061,,,T
6121,0,45385,,,,F
6122,0,45373,,,,T
6123,0,45391,,,,T
6124,0,45363,,,,F
6125,0,45418,,,,T
6126,0,45385,,,,F
6127,0,,10042,,,T
6128,0,45403,,,,F
6129,0,45346,,,,F
6130,0,45343,,,,T
6131,0,45382,,,,T
6132,0,45360,,,,T
6133,0,,,10248,,T
6134,0,45422,,,,T
6135,0,,10043,,,F
6136,0,,,10112,,F
6137,0,,10037,,,T
6138,0,45368,,,,T
6139,0,45397,,,,F
6140,0,,,,20020,F
6141,0,,10028,,,T
6142,0,45381,,,,F
6143,0,,,,20272,T
6144,0,45348,,,,T
6145,0,45414,,,,T
6146,0,,10035,,,T
6147,0,,,10348,,T
6148,0,,10031,,,F
6149,0,,10032,,,F
6150,0,,10038,,,T
6151,0,45345,,,,F
6152,0,,10028,,,T
6153,0,45391,,,,T
6154,0,,10011,,,T
6155,0,45343,,,,T
6156,0,45397,,,,T
6157,0,45408,,,,T
6158,0,45363,,,,T
6159,0,,10012,,,T
6160,0,45352,,,,F
6161,0,45399,,,,T
6162,0,,10014,,,F
6163,0,45359,,,,F
6164,0,,,10103,,F
6165,0,45387,,,,F
6166,0,,10047,,,T
6167,0,45347,,,,F
6168,0,,,,20287,F
6169,0,45407,,,,T
6170,0,,,,20217,T
6171,0,45358,,,,T
6172,0,,,10302,,T
6173,0,45401,,,,T
6174,0,45346,,,,F
6175,0,45360,,,,T
6176,0,,10020,,,T
6177,0,,10022,,,F
6178,0,45418,,,,T
6179,0,,10043,,,T
6180,0,,10027,,,T
6181,0,45399,,,,F
6182,0,,10061,,,F
6183,0,45405,,,,F
6184,0,,,,20103,T
6185,0,45360,,,,F
6186,0,45409,,,,T
6187,0,,,,20238,T
6188,0,,10051,,,F
6189,0,,,10213,,F
6190,0,,10052,,,T
6191,0,,10012,,,T
6192,0,,,,20077,T
6193,0,,,10182,,F
6194,0,,10044,,,F
6195,0,,,,20295,T
6196,0,,10012,,,F
6197,0,45348,,,,T
6198,0,,,10315,,T
6199,0,45348,,,,F
6200,0,,10011,,,T
6201,0,,10057,,,T
6202,0,45416,,,,F
6203,0,,,,20084,T
6204,0,,,10334,,T
6205,0,45396,,,,T
6206,0,45417,,,,T
6207,0,45392,,,,T
6208,0,,10035,,,T
6209,0,45397,,,,F
6210,0,45407,,,,F
6211,0,45379,,,,F
6212,0,45411,,,,F
6213,0,,,,20073,F
6214,0,45397,,,,T
6215,0,,10019,,,F
6216,0,,,10267,,F
6217,0,,10035,,,T
6218,0,,,10218,,T
6219,0,45358,,,,T
6220,0,,10054,,,T
6221,0,,10039,,,F
6222,0,45377,,,,F
6223,0,,10028,,,F
6224,0,45417,,,,F
6225,0,45398,,,,F
6226,0,45354,,,,T
6227,0,45397,,,,T
6228,0,,10016,,,T
6229,0,,,10385,,F
6230,0,,10050,,,F
6231,0,45398,,,,T
6232,0,,,,20292,T
6233,0,45365,,,,F
6234,0,45360,,,,T
6235,0,45402,,,,F
6236,0,45399,,,,F
6237,0,45399,,,,F
6238,0,45357,,,,T
6239,0,45343,,,,F
6240,0,45420,,,,F
6241,0,,,10174,,F
6242,0,,10007,,,F
6243,0,45352,,,,F
6244,0,45383,,,,T
6245,0,,10055,,,T
6246,0,,,10287,,F
6247,0,45373,,,,F
6248,0,45387,,,,T
6249,0,45396,,,,F
6250,0,,10011,,,F
6251,0,,10035,,,F
6252,0,45374,,,,F
6253,0,45354,,,,T
6254,0,,10016,,,F
6255,0,45412,,,,F
6256,0,,,10060,,F
6257,0,,10018,,,F
6258,0,45403,,,,F
6259,0,,10023,,,F
6260,0,,,,20203,T
6261,0,,10004,,,F
6262,0,45374,,,,T
6263,0,45421,,,,T
6264,0,,10058,,,F
6265,0,,10055,,,T
6266,0,,,,20061,T
6267,0,45350,,,,F
6268,0,,,,20197,T
6269,0,45383,,,,F
6270,0,,,10369,,T
6271,0,,10016,,,F
6272,0,45402,,,,F
6273,0,,,,20229,F
6274,0,45363,,,,F
6275,0,45418,,,,T
6276,0,45374,,,,F
6277,0,45360,,,,T
6278,0,45417,,,,F
6279,0,,10033,,,T
6280,0,45402,,,,T
6281,0,45408,,,,F
6282,0,45355,,,,F
6283,0,45378,,,,T
6284,0,,10009,,,F
6285,0,,,,20087,F
6286,0,,,10300,,T
6287,0,45369,,,,T
6288,0,,,,20223,T
6289,0,,,10124,,T
6290,0,45397,,,,T
6291,0,,,10052,,T
6292,0,45355,,,,T
6293,0,,10020,,,T
6294,0,45348,,,,F
6295,0,45405,,,,T
6296,0,,10022,,,F
6297,0,45376,,,,T
6298,0,45396,,,,T
6299,0,,,,20201,F
6300,0,,,10118,,F
6301,0,45382,,,,T
6302,0,,,10221,,T
6303,0,45414,,,,T
6304,0,45352,,,,F
6305,0,,,,20219,T
6306,0,,,,20147,T
6307,0,45356,,,,T
6308,0,,,,20117,T
6309,0,,10004,,,T
6310,0,45411,,,,T
6311,0,45355,,,,F
6312,0,,10036,,,T
6313,0,,,,20140,T
6314,0,45344,,,,T
6315,0,,10022,,,F
6316,0,,,10029,,F
6317,0,,10047,,,F
6318,0,,10047,,,T
6319,0,,,10196,,F
6320,0,45401,,,,F
6321,0,,10007,,,T
6322,0,45355,,,,F
6323,0,45420,,,,T
6324,0,,10014,,,T
6325,0,,,,20028,F
6326,0,,,,20054,F
6327,0,45402,,,,F
6328,0,,,,20260,F
6329,0,45404,,,,F
6330,0,,,10193,,F
6331,0,45373,,,,T
6332,0,45379,,,,T
6333,0,,,,20160,F
6334,0,45365,,,,F
6335,0,45399,,,,T
6336,0,,,10374,,T
6337,0,45392,,,,T
6338,0,45392,,,,T
6339,0,,10017,,,F
6340,0,,,10138,,T
6341,0,45357,,,,F
6342,0,,,10201,,F
6343,0,45378,,,,T
6344,0,45347,,,,F
6345,0,,10035,,,F
6346,0,,,,20212,T
6347,0,45421,,,,F
6348,0,45416,,,,F
6349,0,,10043,,,T
6350,0,45354,,,,F
6351,0,45399,,,,F
6352,0,,,10358,,F
6353,0,45368,,,,T
6354,0,45378,,,,T
6355,0,45361,,,,T
6356,0,,,,20022,T
6357,0,45354,,,,F
6358,0,45391,,,,T
6359,0,45369,,,,T
6360,0,,10012,,,T
6361,0,,,10072,,T
6362,0,,10056,,,F
6363,0,,10055,,,T
6364,0,,10029,,,T
6365,0,45364,,,,T
6366,0,,,10050,,T
6367,0,45350,,,,T
6368,0,,10044,,,F
6369,0,45381,,,,F
6370,0,,,10322,,F
6371,0,,,10173,,F
6372,0,,,10076,,T
6373,0,,10061,,,F
6374,0,,,10181,,F
6375,0,,10048,,,F
6376,0,,,10024,,F
6377,0,,,,20234,F
6378,0,45403,,,,T
6379,0,,10015,,,T
6380,0,,10058,,,F
6381,0,45416,,,,F
6382,0,45406,,,,T
6383,0,45385,,,,F
6384,0,45377,,,,T
6385,0,45411,,,,F
6386,0,,10025,,,T
6387,0,,10002,,,T
6388,0,,10011,,,F
6389,0,,,10242,,F
6390,0,,,,20022,T
6391,0,,,,20301,F
6392,0,45399,,,,T
6393,0,,,,20028,F
6394,0,,10009,,,T
6395,0,45410,,,,T
6396,0,,,10261,,T
6397,0,,10014,,,T
6398,0,,,10327,,T
6399,0,,,10261,,T
6400,0,45345,,,,F
6401,0,,,10186,,T
6402,0,45366,,,,T
6403,0,45392,,,,T
6404,0,45392,,,,T
6405,0,45374,,,,F
6406,0,45377,,,,T
6407,0,,,10141,,T
6408,0,45421,,,,F
6409,0,,,,20144,T
6410,0,45369,,,,F
6411,0,45359,,,,F
6412,0,,10041,,,T
6413,0,45357,,,,T
6414,0,,,,20136,F
6415,0,,10044,,,T
6416,0,,,10104,,T
6417,0,,,10093,,F
6418,0,45375,,,,T
6419,0,45383,,,,F
6420,0,45390,,,,T
6421,0,45361,,,,T
6422,0,45357,,,,F
6423,0,,,,20199,F
6424,0,,,10167,,F
6425,0,,10034,,,F
6426,0,,,,20055,F
6427,0,45400,,,,T
6428,0,,,10223,,T
6429,0,,10022,,,T
6430,0,,,,20188,T
6431,0,45406,,,,F
6432,0,45411,,,,F
6433,0,,10036,,,F
6434,0,,,,20189,F
6435,0,45373,,,,F
6436,0,,10024,,,T
6437,0,45356,,,,T
6438,0,45358,,,,T
6439,0,45371,,,,T
6440,0,45387,,,,T
6441,0,45380,,,,T
6442,0,45411,,,,T
6443,0,45371,,,,F
6444,0,,,10161,,F
6445,0,45403,,,,F
6446,0,45397,,,,T
6447,0,,10055,,,F
6448,0,45420,,,,F
6449,0,45364,,,,T
6450,0,,10060,,,T
6451,0,45360,,,,T
6452,0,45412,,,,F
6453,0,45345,,,,F
6454,0,,,10085,,F
6455,0,45395,,,,F
6456,0,,10021,,,T
6457,0,45394,,,,F
6458,0,,10013,,,T
6459,0,,10025,,,F
6460,0,45382,,,,T
6461,0,45356,,,,T
6462,0,45373,,,,F
6463,0,45407,,,,T
6464,0,,10027,,,F
6465,0,,10033,,,F
6466,0,45398,,,,F
6467,0,45359,,,,T
6468,0,45398,,,,F
6469,0,,,10209,,F
6470,0,45350,,,,T
6471,0,45368,,,,T
6472,0,,,,20242,F
6473,0,45391,,,,F
6474,0,,10057,,,T
6475,0,,,,20071,F
6476,0,45402,,,,F
6477,0,,10024,,,T
6478,0,,,10103,,F
6479,0,,10055,,,T
6480,0,,,10242,,T
6481,0,45392,,,,T
6482,0,,,,20225,F
6483,0,45416,,,,F
6484,0,,,,20064,F
6485,0,,10054,,,T
6486,0,,,,20231,F
6487,0,45422,,,,T
6488,0,45355,,,,T
6489,0,,,,20018,F
6490,0,,,10283,,T
6491,0,45359,,,,T
6492,0,,,10251,,F
6493,0,,,10001,,T
6494,0,45344,,,,T
6495,0,,,,20107,F
6496,0,45378,,,,T
6497,0,45353,,,,F
6498,0,,10003,,,F
6499,0,45385,,,,F
6500,0,45398,,,,F
6501,0,,,,20026,F
6502,0,45421,,,,T
6503,0,45359,,,,T
6504,0,,,,20307,T
6505,0,,,10249,,F
6506,0,,10032,,,F
6507,0,45371,,,,F
6508,0,45406,,,,T
6509,0,,10059,,,F
6510,0,,10018,,,F
6511,0,,10050,,,F
6512,0,,,,20006,F
6513,0,45350,,,,T
6514,0,,,10219,,T
6515,0,,10014,,,T
6516,0,45358,,,,F
6517,0,45373,,,,T
6518,0,,10034,,,F
6519,0,45359,,,,T
6520,0,45372,,,,T
6521,0,45398,,,,F
6522,0,,10053,,,T
6523,0,,,10226,,T
6524,0,,,,20060,F
6525,0,45357,,,,T
6526,0,,10009,,,F
6527,0,45376,,,,F
6528,0,,10002,,,T
6529,0,,,,20140,T
6530,0,,,,20025,F
6531,0,,10028,,,T
6532,0,45354,,,,T
6533,0,45419,,,,F
6534,0,,,,20126,T
6535,0,,10002,,,F
6536,0,,,10222,,T
6537,0,,10047,,,F
6538,0,,10054,,,F
6539,0,,,10329,,F
6540,0,45390,,,,T
6541,0,45385,,,,F
6542,0,,10017,,,T
6543,0,,,10024,,F
6544,0,,,10100,,T
6545,0,,,10237,,T
6546,0,45373,,,,F
6547,0,,,10173,,T
6548,0,45401,,,,T
6549,0,,10050,,,F
6550,0,45361,,,,T
6551,0,,,,20183,T
6552,0,45362,,,,F
6553,0,,,10002,,F
6554,0,45365,,,,T
6555,0,,,,20260,T
6556,0,45410,,,,F
6557,0,,,,20004,T
6558,0,45406,,,,F
6559,0,45400,,,,T
6560,0,,,10368,,F
6561,0,45361,,,,F
6562,0,45352,,,,T
6563,0,,10032,,,T
6564,0,45398,,,,T
6565,0,,,,20095,T
6566,0,45351,,,,T
6567,0,45391,,,,T
6568,0,,10057,,,T
6569,0,45415,,,,F
6570,0,,,,20239,F
6571,0,,,10347,,F
6572,0,45391,,,,T
6573,0,,,,20085,T
6574,0,,,,20268,T
6575,0,45405,,,,F
6576,0,45392,,,,F
6577,0,45401,,,,T
6578,0,45398,,,,F
6579,0,,,,20069,T
6580,0,45357,,,,F
6581,0,,,,20192,F
6582,0,,,,20119,F
6583,0,,,,20206,F
6584,0,45362,,,,T
6585,0,,,10161,,T
6586,0,,,,20072,T
6587,0,45402,,,,F
6588,0,,,10027,,F
6589,0,,10025,,,T
6590,0,45378,,,,F
6591,0,45402,,,,F
6592,0,,,,20197,T
6593,0,,10036,,,T
6594,0,45392,,,,T
6595,0,,,,20098,F
6596,0,45421,,,,T
6597,0,,,,20259,T
6598,0,45410,,,,F
6599,0,45375,,,,T
6600,0,45353,,,,F
6601,0,45417,,,,T
6602,0,45385,,,,T
6603,0,45389,,,,F
6604,0,,,,20192,F
6605,0,,,,20073,T
6606,0,,,,20259,F
6607,0,45351,,,,F
6608,0,45367,,,,T
6609,0,,10058,,,T
6610,0,45390,,,,T
6611,0,45417,,,,T
6612,0,,,10210,,F
6613,0,45420,,,,T
6614,0,45352,,,,F
6615,0,45351,,,,T
6616,0,45393,,,,F
6617,0,45391,,,,F
6618,0,,,,20101,T
6619,0,,,10184,,T
6620,0,45398,,,,T
6621,0,45416,,,,T
6622,0,45364,,,,F
6623,0,45419,,,,T
6624,0,,10035,,,F
6625,0,45363,,,,T
6626,0,45418,,,,T
6627,0,,,,20165,T
6628,0,45411,,,,F
6629,0,,10013,,,F
6630,0,45387,,,,F
6631,0,,,,20094,T
6632,0,45372,,,,F
6633,0,45357,,,,F
6634,0,,10002,,,T
6635,0,45406,,,,T
6636,0,,10053,,,F
6637,0,45344,,,,F
6638,0,,10020,,,T
6639,0,,,,20237,T
6640,0,,10032,,,T
